,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.5605504512786865,0.28411251306533813,-0.05441445857286453,0.9998791217803955,0.556719183921814,0.2706072926521301,-0.0444919690489769,0.9998819828033447,0.5555038452148438,0.2699779272079468,-0.04450155422091484,0.9998114705085754,0.5542276501655579,0.2692829370498657,-0.04452970251441002,0.9998742341995239,0.5564393401145935,0.2711351215839386,-0.08085277676582336,0.9999370574951172,0.555124819278717,0.2710391581058502,-0.08088559657335281,0.9999361038208008,0.553734302520752,0.270946741104126,-0.08097101747989655,0.9999569654464722,0.5401238799095154,0.27356117963790894,0.026494167745113373,0.9998602867126465,0.541270911693573,0.2757061719894409,-0.13713189959526062,0.9999405145645142,0.5550602078437805,0.2988215684890747,-0.022778065875172615,0.9996572732925415,0.5542632341384888,0.29922163486480713,-0.07074392586946487,0.9997500777244568,0.5032004714012146,0.35429686307907104,0.15598943829536438,0.9979987740516663,0.5425575375556946,0.36754274368286133,-0.22351299226284027,0.9999116659164429,0.5004966259002686,0.3828861713409424,0.3752242922782898,0.1799224615097046,0.6051687598228455,0.3977959156036377,-0.37353989481925964,0.9948269724845886,0.5203279852867126,0.403670072555542,0.5778906941413879,0.087717704474926,0.66538405418396,0.3928523659706116,-0.45229244232177734,0.9881861209869385,0.5186419486999512,0.4066017270088196,0.6216884255409241,0.09994979202747345,0.6828486323356628,0.4088608920574188,-0.4956551492214203,0.9810708165168762,0.5203425288200378,0.4021356701850891,0.5989595651626587,0.09952569007873535,0.6834180951118469,0.40401697158813477,-0.480118989944458,0.9787625670433044,0.5237042307853699,0.40269380807876587,0.5741166472434998,0.10414699465036392,0.676632821559906,0.39994969964027405,-0.44716885685920715,0.9525851607322693,0.513900876045227,0.5813629627227783,0.11279629170894623,0.9986642599105835,0.5289318561553955,0.5840860605239868,-0.11302763968706131,0.9991021156311035,0.5207927823066711,0.7549437880516052,0.15129131078720093,0.3317781388759613,0.5454004406929016,0.7507506608963013,-0.05356111377477646,0.8832287192344666,0.5020599961280823,0.9132906794548035,0.24453726410865784,0.7234145402908325,0.5613955855369568,0.9133458733558655,0.038155581802129745,0.9802680015563965,0.48466265201568604,0.92345130443573,0.25023794174194336,0.8307676911354065,0.5450680255889893,0.9324874877929688,0.04416172206401825,0.9674198627471924,0.532794713973999,0.9273884296417236,0.18962238729000092,0.8288756012916565,0.5821435451507568,0.9376915097236633,-0.026685582473874092,0.9744569659233093
1,0.5608080625534058,0.2841118574142456,-0.05462950840592384,0.9998764991760254,0.5567525029182434,0.27006563544273376,-0.046243540942668915,0.9998781681060791,0.5555264949798584,0.26951777935028076,-0.04626468941569328,0.9998085498809814,0.5542511940002441,0.2689455449581146,-0.04628745838999748,0.9998723268508911,0.5564543008804321,0.27060115337371826,-0.08103810250759125,0.9999330639839172,0.5551300644874573,0.2705276608467102,-0.08106743544340134,0.9999328255653381,0.5537375807762146,0.2704601287841797,-0.08114279806613922,0.99995356798172,0.5402795672416687,0.27356117963790894,0.017331186681985855,0.9998613595962524,0.5411353707313538,0.27559882402420044,-0.13718345761299133,0.9999346137046814,0.5554722547531128,0.2988258898258209,-0.024718889966607094,0.9996531009674072,0.5547922253608704,0.29923251271247864,-0.07082730531692505,0.9997361302375793,0.5035032629966736,0.354421466588974,0.13776208460330963,0.9981166124343872,0.5445390343666077,0.3631395995616913,-0.2141036093235016,0.9999027252197266,0.49874159693717957,0.3821537494659424,0.3431689143180847,0.1932835727930069,0.6055341958999634,0.39727821946144104,-0.3779272437095642,0.9935079216957092,0.5018240809440613,0.4057883024215698,0.5471614599227905,0.09535615891218185,0.662632167339325,0.3969637155532837,-0.49070292711257935,0.9858698844909668,0.49567022919654846,0.4104216396808624,0.5891870856285095,0.10618899762630463,0.6755139827728271,0.40892189741134644,-0.5340362191200256,0.9788671731948853,0.4947347044944763,0.40645459294319153,0.5711654424667358,0.10589198768138885,0.6762486696243286,0.4042302072048187,-0.5212880373001099,0.976568877696991,0.5010654330253601,0.40706968307495117,0.5458307862281799,0.10969614237546921,0.6668478846549988,0.40060415863990784,-0.4877070188522339,0.948837161064148,0.5174130797386169,0.5818468928337097,0.11000479012727737,0.9987078905105591,0.5325671434402466,0.5828928351402283,-0.1102730929851532,0.9990864396095276,0.5244330763816833,0.7550505995750427,0.11941342055797577,0.33863896131515503,0.5511903166770935,0.7441529035568237,-0.055586643517017365,0.8777220249176025,0.49533611536026,0.9091536402702332,0.17728795111179352,0.7262141108512878,0.565426766872406,0.913060188293457,0.008880149573087692,0.9775934815406799,0.4817367494106293,0.9244199991226196,0.17933404445648193,0.8295186758041382,0.5520811080932617,0.9323359131813049,0.011694530956447124,0.9642860293388367,0.5333543419837952,0.9323792457580566,0.12275853753089905,0.8325653076171875,0.5973908305168152,0.9376581907272339,-0.05051221325993538,0.9726853370666504
2,0.5608662962913513,0.2842142581939697,-0.057812947779893875,0.9998318552970886,0.5568056106567383,0.2698345482349396,-0.05080946534872055,0.9998243451118469,0.5555895566940308,0.26928019523620605,-0.05084564536809921,0.9997324347496033,0.5543472170829773,0.26871606707572937,-0.05087551474571228,0.9998241662979126,0.556491494178772,0.2703564465045929,-0.08435645699501038,0.9998994469642639,0.5551643371582031,0.270248681306839,-0.0843815729022026,0.9998989105224609,0.5537829995155334,0.27013519406318665,-0.08444483578205109,0.9999292492866516,0.5406781435012817,0.27315983176231384,0.008471360430121422,0.9998044967651367,0.541124165058136,0.2751246988773346,-0.1423080861568451,0.9998940229415894,0.5556101202964783,0.2988623380661011,-0.03002121113240719,0.9995548725128174,0.5549536347389221,0.29925745725631714,-0.07435208559036255,0.999639093875885,0.5104857683181763,0.3547137677669525,0.127766415476799,0.998100221157074,0.5446218252182007,0.35740309953689575,-0.21441207826137543,0.9998847842216492,0.5085442066192627,0.38215675950050354,0.3100787401199341,0.18377308547496796,0.607506513595581,0.39662253856658936,-0.34078487753868103,0.992485523223877,0.5045546293258667,0.41049307584762573,0.4743748903274536,0.09103848785161972,0.6625992655754089,0.39769595861434937,-0.39323315024375916,0.9835789799690247,0.5017727613449097,0.4174107015132904,0.508810818195343,0.10158522427082062,0.6747918725013733,0.40893876552581787,-0.43159785866737366,0.9765536189079285,0.50178462266922,0.4136296212673187,0.489387571811676,0.10134955495595932,0.6757500767707825,0.40465614199638367,-0.420369952917099,0.9742444753646851,0.5062933564186096,0.4135606586933136,0.4709251821041107,0.10519667714834213,0.6676178574562073,0.4014025926589966,-0.389449805021286,0.9447792768478394,0.517686128616333,0.5812001824378967,0.10632630437612534,0.9985924959182739,0.5333409905433655,0.579471230506897,-0.10656128078699112,0.9989284873008728,0.5242621302604675,0.7527305483818054,0.11116664856672287,0.33506032824516296,0.5518719553947449,0.7437055706977844,-0.06511244177818298,0.8706164360046387,0.49350598454475403,0.9077962040901184,0.16809028387069702,0.7222946286201477,0.5651487112045288,0.9129486680030823,-0.00798716675490141,0.9749414920806885,0.4810997247695923,0.92540442943573,0.1698225438594818,0.8231844902038574,0.5513237118721008,0.9323016405105591,-0.006071439478546381,0.9601308107376099,0.5302395224571228,0.9485213160514832,0.11003569513559341,0.8320080041885376,0.6008082032203674,0.9383440017700195,-0.07493945211172104,0.9704399108886719
3,0.5609722137451172,0.28414246439933777,-0.054447732865810394,0.999820351600647,0.556788980960846,0.26930078864097595,-0.048334162682294846,0.9998096227645874,0.5555819869041443,0.2687104344367981,-0.048374660313129425,0.9997141361236572,0.5543479919433594,0.2681247591972351,-0.048397064208984375,0.9998132586479187,0.556452214717865,0.26992514729499817,-0.08181928098201752,0.9998902678489685,0.5551185011863708,0.2698364555835724,-0.08185811340808868,0.9998909831047058,0.5537362098693848,0.2697477340698242,-0.08192799985408783,0.999923586845398,0.5409548878669739,0.27265557646751404,0.011777060106396675,0.9997943639755249,0.5409116744995117,0.2748850882053375,-0.1418035924434662,0.9998852610588074,0.5560352802276611,0.29845497012138367,-0.027460258454084396,0.9995384216308594,0.5553413033485413,0.299012690782547,-0.07167954742908478,0.9996175765991211,0.5157544612884521,0.35500380396842957,0.12954936921596527,0.9981527924537659,0.5407395362854004,0.35813722014427185,-0.21503418684005737,0.9998809695243835,0.5101943016052246,0.38232719898223877,0.3313961923122406,0.17416448891162872,0.6068771481513977,0.3961155414581299,-0.3516249358654022,0.9920353889465332,0.5074852705001831,0.41295796632766724,0.521908164024353,0.08865782618522644,0.6602617502212524,0.3975552022457123,-0.42060932517051697,0.9825661778450012,0.5046338438987732,0.42085057497024536,0.5632395148277283,0.09947668015956879,0.6716057062149048,0.40853238105773926,-0.46179530024528503,0.9756439924240112,0.5052475333213806,0.4171263873577118,0.5457605719566345,0.09936446696519852,0.6730093955993652,0.40465953946113586,-0.447586327791214,0.9733462929725647,0.5096559524536133,0.416441947221756,0.5200772881507874,0.10325992107391357,0.6678147315979004,0.40184757113456726,-0.41609492897987366,0.9432455897331238,0.5191487669944763,0.5797685384750366,0.10646764189004898,0.9986316561698914,0.5323256254196167,0.5763125419616699,-0.10673309862613678,0.9989322423934937,0.5248771905899048,0.7500304579734802,0.104031503200531,0.33276140689849854,0.5512760877609253,0.7436270713806152,-0.06920309364795685,0.8719229698181152,0.4925147294998169,0.9062409996986389,0.15470649302005768,0.7248075604438782,0.566042423248291,0.9128636121749878,-0.022795582190155983,0.9749109745025635,0.4786193370819092,0.9259437322616577,0.15586210787296295,0.8231321573257446,0.5561336874961853,0.9326605200767517,-0.02261664904654026,0.9602057337760925,0.5271419286727905,0.9494052529335022,0.09246969223022461,0.8375986814498901,0.6044930815696716,0.9389228820800781,-0.09793617576360703,0.9708178639411926
4,0.5607461333274841,0.2841072380542755,-0.04956110939383507,0.9998182654380798,0.5562618970870972,0.26901450753211975,-0.04283349588513374,0.9998047351837158,0.5550690293312073,0.26838529109954834,-0.042866840958595276,0.9997068643569946,0.5539049506187439,0.2677646279335022,-0.04288680851459503,0.9998093843460083,0.5559136271476746,0.2696889638900757,-0.07621932029724121,0.9998880624771118,0.5545609593391418,0.26959580183029175,-0.07625402510166168,0.9998889565467834,0.5531836748123169,0.26950597763061523,-0.07632793486118317,0.9999224543571472,0.5407262444496155,0.2722077965736389,0.01719152182340622,0.9997906684875488,0.5400543212890625,0.27462038397789,-0.13367708027362823,0.9998831152915955,0.5558490753173828,0.29785966873168945,-0.021732041612267494,0.9995360970497131,0.5551512837409973,0.29850834608078003,-0.06591452658176422,0.9996137619018555,0.5127156972885132,0.3521179258823395,0.14136846363544464,0.9982110857963562,0.539527416229248,0.35855215787887573,-0.2110188603401184,0.9998824596405029,0.5095313787460327,0.3823096454143524,0.3502384126186371,0.16605275869369507,0.6068481206893921,0.3941400349140167,-0.3548133671283722,0.992119550704956,0.5090184211730957,0.41286417841911316,0.5404159426689148,0.08669102191925049,0.6599739193916321,0.39743301272392273,-0.42853620648384094,0.9822351336479187,0.5061811804771423,0.42068561911582947,0.5821232199668884,0.0977468490600586,0.6727675199508667,0.40882137417793274,-0.46981528401374817,0.9752832055091858,0.5069993734359741,0.4167793393135071,0.56487637758255,0.09768898040056229,0.6740233302116394,0.4054252505302429,-0.4567824900150299,0.9730262756347656,0.5113136768341064,0.4160407483577728,0.5386518836021423,0.10160327702760696,0.6684251427650452,0.4024060070514679,-0.42436501383781433,0.9427134394645691,0.5190189480781555,0.5782781839370728,0.10675416141748428,0.9986559748649597,0.5331335067749023,0.574344277381897,-0.10702604800462723,0.9989309906959534,0.5245546102523804,0.7503611445426941,0.10014533996582031,0.32998964190483093,0.5509240031242371,0.7426027655601501,-0.0708976462483406,0.8730437755584717,0.4926065504550934,0.9059016704559326,0.14761236310005188,0.7248011231422424,0.5666990876197815,0.9128438234329224,-0.027825549244880676,0.9744483828544617,0.47869211435317993,0.9277605414390564,0.14830206334590912,0.8214133381843567,0.554832398891449,0.9328402280807495,-0.027832066640257835,0.9596703052520752,0.5275852084159851,0.9522461891174316,0.08467136323451996,0.8411608934402466,0.604741096496582,0.9390705823898315,-0.1007753238081932,0.9708002805709839
5,0.5606846809387207,0.2841079533100128,-0.044039808213710785,0.9997960925102234,0.5559039115905762,0.2689974308013916,-0.036540836095809937,0.9997793436050415,0.5547135472297668,0.26836326718330383,-0.03658386692404747,0.9996710419654846,0.5535626411437988,0.26773932576179504,-0.03661566972732544,0.999789834022522,0.5555768013000488,0.2696824073791504,-0.07005593180656433,0.9998698234558105,0.5542315244674683,0.2695927619934082,-0.0700845867395401,0.9998695254325867,0.5528497099876404,0.2695058286190033,-0.07016092538833618,0.9999098181724548,0.5404068827629089,0.2720986604690552,0.022896122187376022,0.9997681379318237,0.5393006205558777,0.274608850479126,-0.12834952771663666,0.9998596906661987,0.5558428168296814,0.29772666096687317,-0.016493791714310646,0.9994980096817017,0.5551477074623108,0.2984200417995453,-0.060878075659275055,0.999569833278656,0.5142762064933777,0.3522365987300873,0.14151187241077423,0.9982365369796753,0.5392948985099792,0.35889753699302673,-0.2060999721288681,0.9998705387115479,0.5093770027160645,0.39537858963012695,0.34410637617111206,0.15653319656848907,0.6045247912406921,0.3941192626953125,-0.35692042112350464,0.9914332628250122,0.510144829750061,0.4435942769050598,0.522350549697876,0.08144442737102509,0.6589595675468445,0.3973439037799835,-0.4434767961502075,0.9799454808235168,0.5069833993911743,0.4573594033718109,0.5608358979225159,0.0922430232167244,0.6734707951545715,0.4089740812778473,-0.48643532395362854,0.9729394316673279,0.5079129934310913,0.4534994661808014,0.5406515598297119,0.09219331294298172,0.674589991569519,0.4058951139450073,-0.47392165660858154,0.9706039428710938,0.5122354626655579,0.45042991638183594,0.5191534757614136,0.09606407582759857,0.6688158512115479,0.4026472270488739,-0.4400572180747986,0.9385875463485718,0.5187060832977295,0.5752745866775513,0.10703853517770767,0.9985992908477783,0.5350772142410278,0.573417603969574,-0.10728815943002701,0.9988491535186768,0.5186187028884888,0.7504091858863831,0.10469342768192291,0.3224664628505707,0.5522112846374512,0.7427627444267273,-0.07560805976390839,0.868919849395752,0.4921148717403412,0.9048157334327698,0.15277007222175598,0.7180981040000916,0.5665178894996643,0.913086473941803,-0.033030543476343155,0.9725862741470337,0.4761553704738617,0.9280858635902405,0.15328547358512878,0.814215362071991,0.5549749732017517,0.9333213567733765,-0.03282645717263222,0.9570931792259216,0.5242873430252075,0.9509757161140442,0.08977304399013519,0.8392035961151123,0.6056452393531799,0.9392232298851013,-0.10713224112987518,0.9691165685653687
6,0.5603487491607666,0.28409039974212646,-0.04244532063603401,0.9997919797897339,0.5553947687149048,0.26897484064102173,-0.033260278403759,0.9997773170471191,0.5541441440582275,0.2683292031288147,-0.03330327570438385,0.9996691942214966,0.5529236197471619,0.26768556237220764,-0.03334183245897293,0.9997895956039429,0.5552484393119812,0.26967617869377136,-0.06600861251354218,0.9998660683631897,0.5539591312408447,0.2695904076099396,-0.06602860987186432,0.9998645782470703,0.5526340007781982,0.26950591802597046,-0.0660967156291008,0.9999064803123474,0.539632260799408,0.27187174558639526,0.02828238159418106,0.999768078327179,0.5392422676086426,0.27460163831710815,-0.11928090453147888,0.9998505115509033,0.5554898381233215,0.29750388860702515,-0.014634467661380768,0.9994882941246033,0.5549579858779907,0.2983505129814148,-0.05813132971525192,0.9995496869087219,0.5136863589286804,0.3529302477836609,0.14233878254890442,0.9982901811599731,0.5394360423088074,0.35910728573799133,-0.19629624485969543,0.9998594522476196,0.508377194404602,0.40454792976379395,0.33351510763168335,0.15544961392879486,0.6040825247764587,0.39371341466903687,-0.353084921836853,0.9911363124847412,0.5072457194328308,0.45748981833457947,0.5063490867614746,0.07898885756731033,0.6589076519012451,0.3972838521003723,-0.4442192614078522,0.9788464903831482,0.5031657814979553,0.47206035256385803,0.544536828994751,0.08917398005723953,0.6739209294319153,0.409112811088562,-0.48654457926750183,0.9717717170715332,0.5039798021316528,0.4682919681072235,0.5246811509132385,0.0890638530254364,0.6747955679893494,0.4065312147140503,-0.4738009572029114,0.9694599509239197,0.5084203481674194,0.464680552482605,0.5035613179206848,0.09286359697580338,0.6690893769264221,0.4031486511230469,-0.440414696931839,0.9368327856063843,0.5166158080101013,0.5730326771736145,0.1055762991309166,0.9985241889953613,0.5368201732635498,0.5721921324729919,-0.10583741962909698,0.9987643957138062,0.5143210887908936,0.7510557174682617,0.10341683775186539,0.32265475392341614,0.556115448474884,0.742923378944397,-0.08368101716041565,0.8651730418205261,0.49173712730407715,0.9044970273971558,0.14770717918872833,0.7116777300834656,0.5693855285644531,0.9139661192893982,-0.057097550481557846,0.9693433046340942,0.4749329090118408,0.9284420609474182,0.14775246381759644,0.8060625791549683,0.5602360963821411,0.9340100884437561,-0.0579947791993618,0.9532529711723328,0.5212811231613159,0.9507170915603638,0.08523593842983246,0.8342458605766296,0.6061263680458069,0.9395544528961182,-0.1305258572101593,0.966239333152771
7,0.5604698657989502,0.28410327434539795,-0.031833235174417496,0.9997850656509399,0.5554085373878479,0.269110769033432,-0.02214033529162407,0.9997714757919312,0.5541496872901917,0.26844021677970886,-0.022190077230334282,0.9996635913848877,0.5529336333274841,0.26775801181793213,-0.02223193645477295,0.9997873902320862,0.5552523136138916,0.26983022689819336,-0.05495255067944527,0.9998586773872375,0.5539630651473999,0.26973941922187805,-0.05496566742658615,0.9998558759689331,0.5526268482208252,0.2696424722671509,-0.05504079535603523,0.999900221824646,0.5396268367767334,0.2719138562679291,0.040122468024492264,0.9997670650482178,0.5392276644706726,0.2748558521270752,-0.10844624787569046,0.9998369216918945,0.5556273460388184,0.2975040674209595,-0.003977742046117783,0.9994743466377258,0.5550824999809265,0.29836562275886536,-0.04754157364368439,0.9995221495628357,0.5130764842033386,0.352979838848114,0.15258322656154633,0.9983537793159485,0.5393397808074951,0.35867688059806824,-0.18920385837554932,0.9998520016670227,0.5014828443527222,0.4042474627494812,0.3384881913661957,0.1595243513584137,0.5989930629730225,0.3933120667934418,-0.35955870151519775,0.9907826781272888,0.5031373500823975,0.45908123254776,0.5150327086448669,0.07880859076976776,0.6590905785560608,0.3969510495662689,-0.48881909251213074,0.9782876372337341,0.49947458505630493,0.47428926825523376,0.5548466444015503,0.08850270509719849,0.6740480661392212,0.40910741686820984,-0.5338679552078247,0.9713586568832397,0.5004262924194336,0.47120365500450134,0.5343274474143982,0.08826816082000732,0.6749248504638672,0.40662485361099243,-0.5167282819747925,0.969113826751709,0.5044212937355042,0.4671899080276489,0.5122860670089722,0.09192021191120148,0.669220507144928,0.40326833724975586,-0.4840148389339447,0.9363923072814941,0.5149657726287842,0.5706252455711365,0.10592598468065262,0.9984175562858582,0.5370820164680481,0.569821298122406,-0.10618088394403458,0.9986636638641357,0.5144512057304382,0.744568407535553,0.10575499385595322,0.3235569894313812,0.5575371384620667,0.7428789734840393,-0.08521559834480286,0.8634164929389954,0.4907412528991699,0.9037690758705139,0.14868178963661194,0.7078307867050171,0.5713353753089905,0.9140183329582214,-0.05648133531212807,0.9671259522438049,0.47367432713508606,0.9280642867088318,0.1484234631061554,0.8002952337265015,0.5638816952705383,0.9344033002853394,-0.0569399930536747,0.9507337212562561,0.5180960297584534,0.9494550824165344,0.08673419058322906,0.8312944173812866,0.6055727005004883,0.9390997886657715,-0.12893280386924744,0.9643123149871826
8,0.5604388117790222,0.2841907739639282,-0.014702877961099148,0.9997537136077881,0.5553926229476929,0.26975852251052856,-0.004873661324381828,0.9997303485870361,0.5541311502456665,0.26906824111938477,-0.004942512605339289,0.9996132850646973,0.5529042482376099,0.26832008361816406,-0.0049821762368083,0.999760627746582,0.5552103519439697,0.2703520357608795,-0.03954398259520531,0.9998219609260559,0.5539022088050842,0.2701761722564697,-0.039546240121126175,0.9998141527175903,0.5525417923927307,0.2699863314628601,-0.03961831331253052,0.9998698830604553,0.5395857691764832,0.272093266248703,0.05684059485793114,0.9997256398200989,0.539226770401001,0.27502205967903137,-0.10045333951711655,0.9997777938842773,0.5555349588394165,0.29751914739608765,0.012919758446514606,0.9994220733642578,0.5549533367156982,0.2983703315258026,-0.03308058902621269,0.9994446635246277,0.5132947564125061,0.35291731357574463,0.16318286955356598,0.9984030723571777,0.5376092195510864,0.3580971658229828,-0.18447339534759521,0.9998353719711304,0.503915548324585,0.4089072048664093,0.30930644273757935,0.16110117733478546,0.5964599847793579,0.3930557668209076,-0.34821394085884094,0.9906269907951355,0.5048380494117737,0.47414901852607727,0.41036149859428406,0.0784861147403717,0.659217119216919,0.39659228920936584,-0.46165546774864197,0.9774909019470215,0.5011255145072937,0.49343952536582947,0.4360598027706146,0.08765275031328201,0.6742604374885559,0.4088042676448822,-0.51176917552948,0.9704641699790955,0.5021468997001648,0.4903717339038849,0.41462820768356323,0.08735399693250656,0.6751875281333923,0.4066196382045746,-0.490573912858963,0.9682430624961853,0.5061327219009399,0.48480433225631714,0.40465617179870605,0.09083020687103271,0.6693872213363647,0.4032822847366333,-0.45580872893333435,0.9348649978637695,0.5159857273101807,0.5704060792922974,0.10596384853124619,0.9983334541320801,0.5368396639823914,0.5687984824180603,-0.10622457414865494,0.9985493421554565,0.5179082751274109,0.7431142330169678,0.09917700290679932,0.32341665029525757,0.5568809509277344,0.7429834008216858,-0.08744645118713379,0.8628050684928894,0.4906626343727112,0.9036911725997925,0.14162622392177582,0.7044699788093567,0.569280207157135,0.9142242670059204,-0.05294352397322655,0.9657222032546997,0.47356128692626953,0.9279965162277222,0.14118902385234833,0.7956961989402771,0.5633465647697449,0.9351354241371155,-0.053427554666996,0.948357105255127,0.5186833739280701,0.9498541951179504,0.07343856990337372,0.8300952911376953,0.6046308875083923,0.939394474029541,-0.1330995261669159,0.9630886912345886
9,0.5606558918952942,0.28552010655403137,-0.0238847304135561,0.9996439814567566,0.5554991364479065,0.2721192240715027,-0.013956214301288128,0.9995949268341064,0.5541882514953613,0.27138426899909973,-0.014014290645718575,0.9994505643844604,0.5529224276542664,0.2705366015434265,-0.014052903279662132,0.9996617436408997,0.5554013252258301,0.27268320322036743,-0.04892205446958542,0.9997174143791199,0.554095983505249,0.27244532108306885,-0.04893616959452629,0.9997066855430603,0.5527381896972656,0.2721424102783203,-0.04901448264718056,0.9997897148132324,0.5395703911781311,0.273925244808197,0.04895975813269615,0.9996143579483032,0.5392844080924988,0.27647945284843445,-0.10840703547000885,0.9996401071548462,0.5556015372276306,0.29899752140045166,0.004328754264861345,0.9992042779922485,0.5550866723060608,0.29987427592277527,-0.04176899045705795,0.9991881251335144,0.511621356010437,0.3530871868133545,0.16094696521759033,0.9983589053153992,0.5375698804855347,0.360515296459198,-0.1906786412000656,0.9997909069061279,0.5068196654319763,0.40919312834739685,0.3114330768585205,0.16187848150730133,0.5991384387016296,0.39302676916122437,-0.3506911098957062,0.9901710152626038,0.5057779550552368,0.47367578744888306,0.4413571357727051,0.07751988619565964,0.6593046188354492,0.3981720507144928,-0.44593602418899536,0.9759340882301331,0.5018270015716553,0.49216875433921814,0.47279518842697144,0.08618468791246414,0.6745334267616272,0.40947723388671875,-0.49220213294029236,0.9687088131904602,0.5023537874221802,0.4885903298854828,0.45281851291656494,0.0858214721083641,0.6755043268203735,0.4075934886932373,-0.47230517864227295,0.9664691090583801,0.5065916776657104,0.4836869537830353,0.43740314245224,0.08917995542287827,0.6695351004600525,0.4051492512226105,-0.43968191742897034,0.9318811893463135,0.5154261589050293,0.5706042051315308,0.10630020499229431,0.9980393052101135,0.5365816354751587,0.5692315101623535,-0.10654010623693466,0.9982627630233765,0.5162299871444702,0.7412750124931335,0.10408563911914825,0.32090044021606445,0.5566060543060303,0.7467654943466187,-0.08384969830513,0.8585072755813599,0.49050766229629517,0.9029129147529602,0.15532784163951874,0.6959937810897827,0.5688281059265137,0.9158464074134827,-0.040628839284181595,0.9630137085914612,0.47322502732276917,0.9261936545372009,0.1555626392364502,0.7879316806793213,0.561829686164856,0.938096284866333,-0.0400175116956234,0.9458165764808655,0.5153937339782715,0.9471076130867004,0.09497220069169998,0.8234882950782776,0.6059013605117798,0.9393516778945923,-0.11618497222661972,0.9599389433860779
